COMPANY,EXPERIENCE,LOCATION,TITLE,SALARY,SKILLS,CATEGORY
SKILLLABS RESOURCE SERVICES Pvt Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1500000.0,AWS,Cloud
One March India,4 - 7 yrs,Hyderabad,Data Engineer,1800000.0,AWS,Cloud
ABG Group,4 - 7 yrs,Hyderabad,Data Engineer,2200000.0,AWS,Cloud
Bluelight Resources Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,2400000.0,AWS,Cloud
iPlace Consultancy,4 - 7 yrs,Mumbai,Data Engineer,1800000.0,AWS,Cloud
WIZSPRINT CONSULTANTS (OPC) PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,AWS,Cloud
NEW AGE HR LLP,4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,AWS,Cloud
Right Step Consulting,4 - 7 yrs,Bangalore,Data Engineer,1600000.0,AWS,Cloud
Right Step Consulting,4 - 7 yrs,Delhi-NCR,Data Engineer,2400000.0,AWS,Cloud
Inventech Info Solutions Pvt. Ltd.,4 - 7 yrs,Chandigarh,Data Engineer,2300000.0,AWS,Cloud
Searce Cosourcing Services Pvt Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,AWS,Cloud
CaaStle,4 - 7 yrs,Mumbai,Data Engineer,1300000.0,AWS,Cloud
Luxoft,4 - 7 yrs,Bangalore,Data Engineer,2100000.0,AWS,Cloud
New Era India Consultancy Pvt. Ltd.,4 - 7 yrs,Delhi-NCR,Data Engineer,2500000.0,AWS,Cloud
Microsoft,4 - 7 yrs,Hyderabad,Data Engineer,1600000.0,AWS,Cloud
CloudThat Technologies Pvt. Ltd.,4 - 7 yrs,Delhi-NCR,Data Engineer,1800000.0,AWS,Cloud
MENORAH PERSONNEL MANAGEMENT INDIA PRIVATE LIMITED,4 - 7 yrs,Hyderabad,Data Engineer,1400000.0,AWS,Cloud
CaaStle,4 - 7 yrs,Chennai,Data Engineer,1300000.0,AWS,Cloud
Accion Technologies Private Limited,4 - 7 yrs,Delhi-NCR,Data Engineer,1200000.0,AWS,Cloud
Continental Corporation,4 - 7 yrs,Bangalore,Data Engineer,2100000.0,Spark,Tools
Kaleidofin,4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
Searce Cosourcing Services Pvt Ltd,4 - 7 yrs,Mumbai,Data Engineer,2500000.0,Spark,Tools
JoulestoWatts Business Solutions Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,2500000.0,Spark,Tools
Diverse Lynx,4 - 7 yrs,Chandigarh,Data Engineer,1500000.0,Spark,Tools
Portcast,4 - 7 yrs,Delhi-NCR,Data Engineer,2300000.0,Spark,Tools
Shell,4 - 7 yrs,Bangalore,Data Engineer,1500000.0,Spark,Tools
Prolifics,4 - 7 yrs,Delhi-NCR,Data Engineer,1600000.0,Spark,Tools
Metyis,4 - 7 yrs,Ahmedabad,Data Engineer,1800000.0,Spark,Tools
CROSSROAD ELF DSS PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Data Engineer,1700000.0,Spark,Tools
jupiter,4 - 7 yrs,Mumbai,Data Engineer,2000000.0,Spark,Tools
Eurofins It Solutions,4 - 7 yrs,Chandigarh,Data Engineer,2100000.0,Spark,Tools
Microsoft,4 - 7 yrs,Pune,Data Engineer,2500000.0,Spark,Tools
Jupiter.money,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
Artech Infosystems Pvt. Ltd.,4 - 7 yrs,Hyderabad,Data Engineer,2000000.0,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1300000.0,Spark,Tools
Shell,4 - 7 yrs,Pune,Data Engineer,1400000.0,Spark,Tools
CygnusPro Software Solutions Pvt. Ltd,4 - 7 yrs,Chennai,Data Engineer,2000000.0,Spark,Tools
Capleo Global,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Delivery Centric Technology Services Pvt Ltd,4 - 7 yrs,Delhi-NCR,Data Engineer,1600000.0,Spark,Tools
Dynpro India Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,2000000.0,Spark,Tools
Suyati Technologies Pvt Ltd,4 - 7 yrs,Mumbai,Data Engineer,2400000.0,Spark,Tools
Gadgeon Smart Systems Pvt Limited,4 - 7 yrs,Bangalore,Data Engineer,2000000.0,Spark,Tools
Inference Labs,4 - 7 yrs,Hyderabad,Data Engineer,2500000.0,Spark,Tools
Team4Progress,4 - 7 yrs,Hyderabad,Data Engineer,1200000.0,Spark,Tools
experionglobal,4 - 7 yrs,Chennai,Data Engineer,1500000.0,Spark,Tools
IBS Software Services,4 - 7 yrs,Delhi-NCR,Data Engineer,2100000.0,Spark,Tools
Expertiz,4 - 7 yrs,Pune,Data Engineer,1600000.0,Spark,Tools
Diverse Lynx,4 - 7 yrs,Bangalore,Data Engineer,2100000.0,Spark,Tools
Refinitiv,4 - 7 yrs,Hyderabad,Data Engineer,1600000.0,Spark,Tools
Netobjex,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
DVSUM INDIA PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
RGF Professional Recruitment,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
ValueLabs,4 - 7 yrs,Hyderabad,Data Engineer,1900000.0,Spark,Tools
SRS Infoway,4 - 7 yrs,Pune,Data Engineer,1900000.0,Spark,Tools
Microsoft,4 - 7 yrs,Delhi-NCR,Data Engineer,2400000.0,Spark,Tools
Intelliest Technology,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
NSE.IT Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
BVR People Consulting,4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
QUADRANT IT PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Luxoft,4 - 7 yrs,Bangalore,Data Engineer,1700000.0,Spark,Tools
Deutsche Bank,4 - 7 yrs,Hyderabad,Data Engineer,1500000.0,Spark,Tools
NTT DATA,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Vedantu Innovations,4 - 7 yrs,Ahmedabad,Data Engineer,2400000.0,Spark,Tools
Flipkart,4 - 7 yrs,Pune,Data Engineer,1700000.0,Spark,Tools
Flipkart,4 - 7 yrs,Mumbai,Data Engineer,1900000.0,Spark,Tools
Flipkart,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Flipkart,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Flipkart,4 - 7 yrs,Pune,Data Engineer,2300000.0,Spark,Tools
Flipkart,4 - 7 yrs,Pune,Data Engineer,1400000.0,Spark,Tools
TE Connectivity,4 - 7 yrs,Hyderabad,Data Engineer,1900000.0,Spark,Tools
The Walt Disney,4 - 7 yrs,Delhi-NCR,Data Engineer,1300000.0,Spark,Tools
Accenture,4 - 7 yrs,Hyderabad,Data Engineer,1700000.0,Spark,Tools
IBM,4 - 7 yrs,Hyderabad,Data Engineer,1200000.0,Spark,Tools
Accenture,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
Accenture,4 - 7 yrs,Mumbai,Data Engineer,1400000.0,Spark,Tools
Accenture,4 - 7 yrs,Pune,Data Engineer,1700000.0,Spark,Tools
Accenture,4 - 7 yrs,Mumbai,Data Engineer,2300000.0,Spark,Tools
Accenture,4 - 7 yrs,Mumbai,Data Engineer,1600000.0,Spark,Tools
CBRE Group,4 - 7 yrs,Mumbai,Data Engineer,1300000.0,Spark,Tools
Rockwell Automation,4 - 7 yrs,Mumbai,Data Engineer,2100000.0,Spark,Tools
First Employer,4 - 7 yrs,Pune,Data Engineer,1700000.0,Spark,Tools
Mantras2Success Consultants,4 - 7 yrs,Delhi-NCR,Data Engineer,1300000.0,Spark,Tools
PMS Consulting,4 - 7 yrs,Mumbai,Data Engineer,2200000.0,Spark,Tools
BNY Mellon,4 - 7 yrs,Chennai,Data Engineer,1500000.0,Spark,Tools
Confidential,4 - 7 yrs,Mumbai,Data Engineer,1600000.0,Spark,Tools
Upbright Talent Management,4 - 7 yrs,Chennai,Data Engineer,1800000.0,Spark,Tools
Ralph Lauren,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Delhivery,4 - 7 yrs,Mumbai,Data Engineer,2400000.0,Spark,Tools
eClerx,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
eClerx,4 - 7 yrs,Chennai,Data Engineer,1800000.0,Spark,Tools
Grant Thornton India Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
TopGear Consultants Pvt Ltd.,4 - 7 yrs,Bangalore,Data Engineer,1300000.0,Spark,Tools
Pylon Management Consulting,4 - 7 yrs,Pune,Data Engineer,1900000.0,Spark,Tools
NOTUS SERVICES PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Data Engineer,1700000.0,Spark,Tools
Empower Recruitments,4 - 7 yrs,Hyderabad,Data Engineer,2300000.0,Spark,Tools
Avom Consultants,4 - 7 yrs,Hyderabad,Data Engineer,2000000.0,Spark,Tools
Industrial Personnel Network,4 - 7 yrs,Hyderabad,Data Engineer,1400000.0,Spark,Tools
Alphacom Systems and Solutions Pvt Ltd,4 - 7 yrs,Delhi-NCR,Data Engineer,1600000.0,Spark,Tools
COVANSIS IT SERVICES LLP,4 - 7 yrs,Pune,Data Engineer,1900000.0,Spark,Tools
Mukul Consultants India Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,2500000.0,Spark,Tools
Talent Corner HR Services Pvt Ltd,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Chandigarh,Data Engineer,1700000.0,Spark,Tools
Astha Baid,4 - 7 yrs,Mumbai,Data Engineer,2500000.0,Spark,Tools
NOTUS SERVICES PRIVATE LIMITED,4 - 7 yrs,Chandigarh,Data Engineer,2300000.0,Spark,Tools
VIPSA TALENT SOLUTIONS PRIVATE LIMITED,4 - 7 yrs,Pune,Data Engineer,2400000.0,Spark,Tools
NOTUS SERVICES PRIVATE LIMITED,4 - 7 yrs,Chennai,Data Engineer,2400000.0,Spark,Tools
Galytix,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
Fundnel Limited,4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
malomatia India Technology Services Private Limite,4 - 7 yrs,Bangalore,Data Engineer,1600000.0,Spark,Tools
Align Technology,4 - 7 yrs,Coimbatore,Data Engineer,2000000.0,Spark,Tools
Crisp Analytics or Lumiq,4 - 7 yrs,Ahmedabad,Data Engineer,1900000.0,Spark,Tools
BrickRed Systems,4 - 7 yrs,Chennai,Data Engineer,2000000.0,Spark,Tools
Netomi,4 - 7 yrs,Chennai,Data Engineer,1500000.0,Spark,Tools
Netomi,4 - 7 yrs,Chennai,Data Engineer,2100000.0,Spark,Tools
Priceline.com,4 - 7 yrs,Bangalore,Data Engineer,1700000.0,Spark,Tools
TopGear Consultants Pvt Ltd.,4 - 7 yrs,Hyderabad,Data Engineer,2000000.0,Spark,Tools
Align Technology,4 - 7 yrs,Delhi-NCR,Data Engineer,1200000.0,Spark,Tools
MTI INTEGRATION SERVICES INDIA PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
MTI INTEGRATION SERVICES INDIA PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,Spark,Tools
Align Technology,4 - 7 yrs,Pune,Data Engineer,2300000.0,Spark,Tools
Marktine,4 - 7 yrs,Pune,Data Engineer,1500000.0,Spark,Tools
Arcesium India Private Limited,4 - 7 yrs,Mumbai,Data Engineer,2500000.0,Spark,Tools
Aelius City HR Solutions (OPC) Private limited,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,4 - 7 yrs,Chennai,Data Engineer,2100000.0,Spark,Tools
Consys consultancy services,4 - 7 yrs,Chennai,Data Engineer,2200000.0,Spark,Tools
Radial HR Solutions,4 - 7 yrs,Ahmedabad,Data Engineer,2100000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Chennai,Data Engineer,2100000.0,Spark,Tools
Consys consultancy services,4 - 7 yrs,Ahmedabad,Data Engineer,2200000.0,Spark,Tools
EXCELVANA PVT. LTD,4 - 7 yrs,Mumbai,Data Engineer,1700000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Bangalore,Data Engineer,1700000.0,Spark,Tools
Excellent Opportunity Placements,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Chennai,Data Engineer,1300000.0,Spark,Tools
A Konnect,4 - 7 yrs,Delhi-NCR,Data Engineer,2100000.0,Spark,Tools
Dzaro Solutions,4 - 7 yrs,Delhi-NCR,Data Engineer,1800000.0,Spark,Tools
Candid Recruitments,4 - 7 yrs,Coimbatore,Data Engineer,2000000.0,Spark,Tools
NOTUS SERVICES PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Data Engineer,1300000.0,Spark,Tools
Source To Win Consultancy,4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
SkilFil Consultants,4 - 7 yrs,Chennai,Data Engineer,1400000.0,Spark,Tools
Buzzworks Business Services Pvt Ltd.,4 - 7 yrs,Delhi-NCR,Data Engineer,2300000.0,Spark,Tools
VIPSA TALENT SOLUTIONS PRIVATE LIMITED,4 - 7 yrs,Mumbai,Data Engineer,1400000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1600000.0,Spark,Tools
Symphoni HR Private Limited,4 - 7 yrs,Pune,Data Engineer,2000000.0,Spark,Tools
CHANGE LEADERS CONSULTING,4 - 7 yrs,Pune,Data Engineer,2100000.0,Spark,Tools
Brainsearch Consulting Pvt Ltd,4 - 7 yrs,Hyderabad,Data Engineer,2400000.0,Spark,Tools
Quest Junction,4 - 7 yrs,Chandigarh,Data Engineer,2100000.0,Spark,Tools
NR Consulting,4 - 7 yrs,Delhi-NCR,Data Engineer,2500000.0,Spark,Tools
Quest Junction,4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,Spark,Tools
TeamPlus Staffing Solution Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Argano Software Private Limited,4 - 7 yrs,Pune,Data Engineer,1200000.0,Spark,Tools
Sapwood Ventures Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,2500000.0,Spark,Tools
iSOCRATES,4 - 7 yrs,Ahmedabad,Data Engineer,1700000.0,Spark,Tools
"SAGE IT, INC",4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Shanvi Staffing And Training Services,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,Spark,Tools
Saffron Consultancy Services(scs),4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Prolifics,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Prolifics,4 - 7 yrs,Chennai,Data Engineer,2100000.0,Spark,Tools
Anlage Infotech (I) Pvt. Ltd.,4 - 7 yrs,Mumbai,Data Engineer,2400000.0,Spark,Tools
SDNA Global,4 - 7 yrs,Bangalore,Data Engineer,1600000.0,Spark,Tools
Prolifics,4 - 7 yrs,Hyderabad,Data Engineer,1500000.0,Spark,Tools
Prolifics,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
Clairvoyant India Pvt. Ltd.,4 - 7 yrs,Chandigarh,Data Engineer,2200000.0,Spark,Tools
Pylon Management Consulting Pvt Ltd,4 - 7 yrs,Mumbai,Data Engineer,2200000.0,Spark,Tools
thinkbridge Software Pvt. Ltd.,4 - 7 yrs,Hyderabad,Data Engineer,2100000.0,Spark,Tools
CHANGE LEADERS CONSULTING,4 - 7 yrs,Mumbai,Data Engineer,2500000.0,Spark,Tools
LANCESOFT INDIA PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Datamatics Global services Ltd.,4 - 7 yrs,Bangalore,Data Engineer,1600000.0,Spark,Tools
nuVizz Software Solutions Pvt.,4 - 7 yrs,Chandigarh,Data Engineer,1700000.0,Spark,Tools
CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Alp Consulting Limited,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Bean HR Consulting,4 - 7 yrs,Hyderabad,Data Engineer,2000000.0,Spark,Tools
Mandiant,4 - 7 yrs,Coimbatore,Data Engineer,1600000.0,Spark,Tools
US Tech Solutions Pvt Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1700000.0,Spark,Tools
ALOIS TECHNOLOGIES LLP,4 - 7 yrs,Hyderabad,Data Engineer,2400000.0,Spark,Tools
FireEye CyberSecurity Pvt Ltd,4 - 7 yrs,Chandigarh,Data Engineer,2000000.0,Spark,Tools
Uniqon Consulting Private Limited,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
CHANGE LEADERS CONSULTING,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,Spark,Tools
Burgeon It Services Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
Acme Services,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
Krazy Mantra HR Solutions Pvt. Ltd,4 - 7 yrs,Chennai,Data Engineer,2400000.0,Spark,Tools
Infostretch solutions Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
NEXG IOT SOLUTIONS PVT LTD,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Bangalore,Data Engineer,2400000.0,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Chennai,Data Engineer,1900000.0,Spark,Tools
TeamPlus Staffing Solution Pvt Ltd,4 - 7 yrs,Chennai,Data Engineer,2200000.0,Spark,Tools
SPAATech Solutions India Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
YuktaMedia,4 - 7 yrs,Ahmedabad,Data Engineer,2000000.0,Spark,Tools
Getinz Techno Services,4 - 7 yrs,Pune,Data Engineer,1800000.0,Spark,Tools
Cubic Transportation,4 - 7 yrs,Delhi-NCR,Data Engineer,2500000.0,Spark,Tools
Align Technology,4 - 7 yrs,Coimbatore,Data Engineer,2100000.0,Spark,Tools
HyreFox Consultants Pvt Ltd,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
T & A Solutions,4 - 7 yrs,Pune,Data Engineer,2400000.0,Spark,Tools
Micron Tech,4 - 7 yrs,Pune,Data Engineer,1500000.0,Spark,Tools
OPTISOL BUSINESS SOLUTIONS PRIVATE LIMITED,4 - 7 yrs,Chennai,Data Engineer,1900000.0,Spark,Tools
Vistex Asia Pacific,4 - 7 yrs,Ahmedabad,Data Engineer,2400000.0,Spark,Tools
Rudder Analytics,4 - 7 yrs,Ahmedabad,Data Engineer,2000000.0,Spark,Tools
CarbyneTech India,4 - 7 yrs,Coimbatore,Data Engineer,1600000.0,Spark,Tools
Clairvoyant India Pvt. Ltd,4 - 7 yrs,Hyderabad,Data Engineer,1500000.0,Spark,Tools
Anicalls,4 - 7 yrs,Delhi-NCR,Data Engineer,2000000.0,Spark,Tools
Mactores,4 - 7 yrs,Chennai,Data Engineer,1200000.0,Spark,Tools
CPP Investments,4 - 7 yrs,Hyderabad,Data Engineer,1800000.0,Spark,Tools
United Techno Info Systems,4 - 7 yrs,Pune,Data Engineer,1800000.0,Spark,Tools
Tanla Solutions Limited Tanla Platforms Limited,4 - 7 yrs,Hyderabad,Data Engineer,2300000.0,Spark,Tools
Treohm Analytics Private Limited,4 - 7 yrs,Mumbai,Data Engineer,2100000.0,Spark,Tools
T & A Solutions,4 - 7 yrs,Pune,Data Engineer,2200000.0,Spark,Tools
IBKR,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
Interactive Brokers,4 - 7 yrs,Pune,Data Engineer,2500000.0,Spark,Tools
UNIFY TECHNOLOGIES PVT LTD,4 - 7 yrs,Bangalore,Data Engineer,1800000.0,Spark,Tools
doubledutch,4 - 7 yrs,Mumbai,Data Engineer,2100000.0,Spark,Tools
Vichara Technologies,4 - 7 yrs,Coimbatore,Data Engineer,1900000.0,Spark,Tools
DATAZOMES PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,1800000.0,Spark,Tools
Nisum Technologies,4 - 7 yrs,Delhi-NCR,Data Engineer,1700000.0,Spark,Tools
ThoughtGenesis,4 - 7 yrs,Bangalore,Data Engineer,1300000.0,Spark,Tools
ThoughtGenesis,4 - 7 yrs,Hyderabad,Data Engineer,1600000.0,Spark,Tools
CarbyneTech India,4 - 7 yrs,Bangalore,Data Engineer,2000000.0,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Mumbai,Data Engineer,2400000.0,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,Spark,Tools
BLACKSTRAW TECHNOLOGIES PRIVATE LIMITED,4 - 7 yrs,Pune,Data Engineer,1500000.0,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Ahmedabad,Data Engineer,1400000.0,Spark,Tools
Wavelabs,4 - 7 yrs,Lucknow,Data Engineer,1300000.0,Spark,Tools
Sentini GeoSol Private Limited,4 - 7 yrs,Delhi-NCR,Data Engineer,1400000.0,Spark,Tools
Multi Recruit,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,Spark,Tools
T2 Innovations,4 - 7 yrs,Pune,Data Engineer,1500000.0,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Mumbai,Data Engineer,1400000.0,Spark,Tools
Helical IT Solutions Pvt. Ltd.,4 - 7 yrs,Chennai,Data Engineer,1800000.0,Spark,Tools
Advance Auto Parts,4 - 7 yrs,Pune,Data Engineer,2100000.0,Spark,Tools
Tide Software,4 - 7 yrs,Hyderabad,Data Engineer,1300000.0,Spark,Tools
Talkd,4 - 7 yrs,Hyderabad,Data Engineer,2300000.0,Spark,Tools
Tivona Global Technologies Pvt Limited,4 - 7 yrs,Chennai,Data Engineer,2300000.0,Spark,Tools
Orion Systems Integrators,4 - 7 yrs,Chennai,Data Engineer,2000000.0,Spark,Tools
Vanguard Talent Hub,4 - 7 yrs,Chandigarh,Data Engineer,2200000.0,Spark,Tools
Sugatan.io,4 - 7 yrs,Bangalore,Data Engineer,1500000.0,Spark,Tools
Delphix,4 - 7 yrs,Bangalore,Data Engineer,1700000.0,Spark,Tools
Zenoti,4 - 7 yrs,Hyderabad,Data Engineer,2200000.0,Spark,Tools
MediaTek Inc,4 - 7 yrs,Mumbai,Data Engineer,1700000.0,Spark,Tools
Talkd,4 - 7 yrs,Chandigarh,Data Engineer,1400000.0,Spark,Tools
Numadic,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
MetLife,4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,Spark,Tools
Covalense Global,4 - 7 yrs,Mumbai,Data Engineer,2200000.0,Spark,Tools
Covalense Global,4 - 7 yrs,Chennai,Data Engineer,1500000.0,Spark,Tools
Burgeon IT Services Pvt ltd,4 - 7 yrs,Delhi-NCR,Data Engineer,1600000.0,Spark,Tools
Aligned Automation,4 - 7 yrs,Bangalore,Data Engineer,1700000.0,Spark,Tools
Helpshift,4 - 7 yrs,Coimbatore,Data Engineer,1400000.0,Spark,Tools
HRS,4 - 7 yrs,Chennai,Data Engineer,2500000.0,Spark,Tools
"SAGE IT, INC",4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Delhi-NCR,Data Engineer,2300000.0,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Pune,Data Engineer,1800000.0,Spark,Tools
"Guidewire Software, Inc.",4 - 7 yrs,Hyderabad,Data Engineer,2400000.0,Spark,Tools
Nisum Technologies,4 - 7 yrs,Hyderabad,Data Engineer,2100000.0,Spark,Tools
Venator Holdings,4 - 7 yrs,Bangalore,Data Engineer,1200000.0,Spark,Tools
eNFLUENCE IT Services Pvt. Ltd.,4 - 7 yrs,Delhi-NCR,Data Engineer,1300000.0,Spark,Tools
"Systech Solutions, Inc",4 - 7 yrs,Bangalore,Data Engineer,2200000.0,Spark,Tools
AdviserLogic,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
Reval India Pvt. Ltd.,4 - 7 yrs,Pune,Data Engineer,1300000.0,Spark,Tools
Skillsoft,4 - 7 yrs,Chandigarh,Data Engineer,2100000.0,Spark,Tools
Quantiphi Analytics Solutions Pvt. Ltd.,4 - 7 yrs,Pune,Data Engineer,2300000.0,Spark,Tools
mycitynagpur,4 - 7 yrs,Chennai,Data Engineer,1300000.0,Spark,Tools
Nisum Technologies,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Pactera,4 - 7 yrs,Chandigarh,Data Engineer,2100000.0,Spark,Tools
Talent Zone Consultant,4 - 7 yrs,Delhi-NCR,Data Engineer,2200000.0,Spark,Tools
EXCELLARATE SOFTWARE SOLUTIONS PRIVATE LIMITED,4 - 7 yrs,Hyderabad,Data Engineer,2300000.0,Spark,Tools
InterMiles (Jet Privilege Pvt Ltd),4 - 7 yrs,Mumbai,Data Engineer,2200000.0,Spark,Tools
Diverse Lynx,4 - 7 yrs,Bangalore,Data Engineer,1600000.0,Spark,Tools
Diverse Lynx,4 - 7 yrs,Ahmedabad,Data Engineer,1600000.0,Spark,Tools
Star TV,4 - 7 yrs,Mumbai,Data Engineer,2300000.0,Spark,Tools
BrickRed Systems,4 - 7 yrs,Mumbai,Data Engineer,1300000.0,Spark,Tools
Prodigal,4 - 7 yrs,Bangalore,Data Engineer,1400000.0,Spark,Tools
Wavelabs Technologies Private Limited,4 - 7 yrs,Bangalore,Data Engineer,2300000.0,Spark,Tools
Smaato,4 - 7 yrs,Delhi-NCR,Data Engineer,2100000.0,Spark,Tools
Funding Societies,4 - 7 yrs,Mumbai,Data Engineer,1400000.0,Spark,Tools
Nisum Technologies,4 - 7 yrs,Hyderabad,Data Engineer,2400000.0,Spark,Tools
ActivElement,4 - 7 yrs,Delhi-NCR,Data Engineer,1500000.0,Spark,Tools
Sight Spectrum Technology Solutions Pvt Ltd,4 - 7 yrs,Bangalore,Data Engineer,1900000.0,Spark,Tools
T & A Solutions,4 - 7 yrs,Chennai,Data Engineer,2100000.0,Spark,Tools
Optico Solutions Pvt. Ltd.,4 - 7 yrs,Mumbai,Data Engineer,2300000.0,Spark,Tools
Vision Excel Career Solutions,4 - 7 yrs,Pune,Data Engineer,2000000.0,Spark,Tools
Nestor Services,4 - 7 yrs,Hyderabad,Data Engineer,2100000.0,SQL,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Hyderabad,Data Engineer,2400000.0,SQL,Languages
